customer_id,first_name,last_name,email,city,state,region,signup_date,loyalty_tier
C00580,Michelle,Robinson,rhood@example.org,Fitzgeraldbury,IA,West,2024-03-19,Bronze
C00581,Ryan,Walker,robinvillanueva@example.com,North Vickiehaven,AZ,South,2025-01-19,Bronze
C00582,Amanda,Mendoza,chavezjohn@example.net,Lake Jessicaborough,DC,South,2024-06-24,Bronze
C00583,Kenneth,Holland,smithelizabeth@example.org,Hodgeshire,AK,South,2025-04-20,Gold
C00584,Steven,Taylor,xlopez@example.net,Padillatown,VI,Northeast,2022-01-12,Silver
C00585,Paul,Vazquez,phillipskaren@example.net,Port Gail,RI,Midwest,2024-04-14,Bronze
C00586,Jill,Brown,pamela16@example.com,Harveystad,MN,West,2022-12-03,Silver
C00587,Deborah,Bush,devonrogers@example.net,Lake Timothyshire,VI,West,2023-03-20,Gold
C00588,Karen,Hodges,michael48@example.net,Ramirezland,MN,South,2024-05-14,Bronze
C00589,Shaun,Mason,harrisonamanda@example.net,Shannonstad,AS,Northeast,2021-12-27,Bronze
C00590,Jacob,Henson,millerrachael@example.com,North Fredville,UT,Northeast,2022-09-09,Silver
C00591,Tyler,Golden,cartertara@example.net,South Michael,NV,West,2021-08-12,Bronze
C00592,Kelly,Brown,marystone@example.com,Lanemouth,NM,West,2025-12-10,Silver
C00593,Meagan,Wallace,ashley42@example.com,South Nathan,LA,South,2021-11-01,Bronze
C00594,Eddie,Mitchell,christinemartin@example.net,Ianburgh,MP,Midwest,2022-09-26,Gold
C00595,Evan,Wilson,autumn74@example.com,East Anna,AZ,Northeast,2024-02-16,Bronze
C00596,Tiffany,Hernandez,kfernandez@example.net,Davidtown,MO,West,2025-09-05,Silver
C00597,Kayla,Gould,eric88@example.com,Thomasport,WV,West,2026-04-24,Gold
C00598,Elizabeth,Marsh,hmorgan@example.net,Mcculloughberg,TX,South,2026-02-12,Silver
C00599,Darryl,Johnson,seandavis@example.org,New Alicia,WY,South,2023-10-18,Gold
C00600,James,Miller,frhodes@example.net,Leemouth,PA,West,2025-10-13,Bronze
C00601,Sherry,Kerr,raymond65@example.com,Alexanderstad,MI,Midwest,2024-01-20,Gold
C00602,Tiffany,Sawyer,lewispamela@example.net,Laraport,GA,West,2025-01-13,Bronze
C00603,Jessica,Perry,thomaskevin@example.net,Carlshire,WV,South,2024-08-17,Bronze
C00604,Christopher,Ortiz,robert87@example.net,East Jacob,MS,Midwest,2023-11-23,Gold
C00605,Angela,Williams,mary47@example.net,Walkertown,FL,South,2023-09-01,Silver
C00606,Kevin,Davidson,qmartinez@example.com,Whitebury,AK,West,2022-06-12,Bronze
C00607,Kathy,Snyder,georgemichael@example.com,Oneillfort,UT,South,2022-06-13,Silver
C00608,Nathaniel,Quinn,brucefrancisco@example.org,West Steven,UT,South,2022-08-01,Bronze
C00609,Michael,Brown,robert50@example.com,Alyssaland,NY,Midwest,2023-01-30,Platinum
C00610,Katie,White,georgegary@example.com,Margaretport,KY,Northeast,2024-07-07,Bronze
C00611,Cody,Carpenter,alexanderholmes@example.com,Jenkinsburgh,CT,Northeast,2023-04-14,Bronze
C00612,Eric,Walker,laurahansen@example.net,South Stevenland,DE,South,2022-07-19,Gold
C00613,Sandra,Mendoza,hannah27@example.net,Geraldport,AK,West,2022-06-10,Bronze
C00614,Jeffrey,Vincent,haileyparker@example.org,North Roger,WV,West,2022-05-20,Bronze
C00615,Chris,Hampton,gwilliams@example.org,South Davidview,AZ,Midwest,2021-12-29,Bronze
C00616,Kevin,Smith,pattonsamantha@example.org,East Ellen,AK,West,2022-03-16,Bronze
C00617,Dustin,Francis,stacy55@example.org,New Ashley,CT,West,2026-05-08,Gold
C00618,Kathryn,Rice,tamarajackson@example.net,Lake Coreyborough,PW,West,2025-09-20,Bronze
C00619,Melissa,Wells,scottrosario@example.org,Tinachester,IL,Midwest,2025-10-21,Silver
C00620,Jeremy,Rodriguez,david18@example.org,Farmerport,OH,South,2021-10-11,Bronze
C00621,Christopher,Snyder,mcampbell@example.net,Gloriamouth,IN,Northeast,2026-02-21,Gold
C00622,Richard,Mercer,elopez@example.com,Harryfort,TX,Northeast,2022-04-29,Bronze
C00623,Randy,Mills,wilsonralph@example.net,Lake Saraburgh,CA,Northeast,2024-07-11,Unassigned
C00624,Theresa,Morgan,bmartinez@example.net,Ramirezshire,OR,South,2023-10-03,Gold
C00625,Katelyn,Owen,qkelly@example.net,Archerhaven,KY,Midwest,2022-09-07,Bronze
C00626,Katrina,Rodriguez,tracy32@example.org,Lake Brianland,NM,South,2021-08-29,Silver
C00627,Teresa,Reyes,eric99@example.org,Lake Karenfort,WY,South,2025-05-24,Bronze
C00628,James,Bates,iwagner@example.com,Port Anthonychester,FM,West,2022-06-12,Silver
C00629,Patrick,Edwards,missing_email@example.com,Ramoston,AZ,West,2022-12-08,Gold
C00630,Angela,Dalton,nicole27@example.com,West Jennifer,NM,West,2022-05-12,Bronze
C00631,Ashley,Henry,kalvarez@example.net,South Joseshire,MS,Northeast,2024-06-06,Bronze
C00632,Katie,Mitchell,johnsonbrandon@example.com,Lisashire,AK,Midwest,2024-05-02,Silver
C00633,Oscar,Patterson,robert03@example.org,Lake Larry,CO,South,2021-12-27,Bronze
C00634,Misty,Wilson,andrewnguyen@example.com,Bradleychester,KY,Northeast,2021-08-09,Bronze
C00635,Heather,Chapman,nicholas65@example.net,Port Tracyborough,MA,South,2025-08-28,Bronze
C00636,Wesley,Hubbard,garrett45@example.com,South Cynthia,WY,West,2022-01-27,Bronze
C00637,Mary,Herrera,joseph49@example.com,New Julia,CO,Northeast,2026-05-08,Unassigned
C00638,Cody,Rogers,knightamanda@example.com,West Laura,SD,Midwest,2023-12-31,Silver
C00639,William,Evans,james64@example.net,Powersside,HI,South,2021-08-03,Silver
C00640,Courtney,Black,barbaralewis@example.net,Adamsside,AS,Northeast,2025-02-13,Bronze
C00641,Sarah,Barber,boydmichael@example.org,East Julie,WV,South,2023-12-26,Bronze
C00642,Megan,Jenkins,waltersmeghan@example.com,Debbieview,TX,South,2023-06-10,Silver
C00643,Richard,Wilson,anthonyrobles@example.com,Washingtonchester,NE,Northeast,2021-09-29,Unassigned
C00644,James,Nelson,greenlinda@example.net,Lake Melissa,VA,Midwest,2025-07-25,Silver
C00645,Kimberly,Brown,edwardskenneth@example.org,Mosleyland,MO,Midwest,2022-08-17,Bronze
C00646,Joel,Duncan,missing_email@example.com,New Elizabethshire,WI,Northeast,2025-11-24,Bronze
C00647,Johnathan,Wilkerson,carolmejia@example.com,Marisafurt,AS,Northeast,2023-06-10,Bronze
C00648,Selena,Robinson,thompsontara@example.com,Kingshire,AR,West,2025-08-08,Silver
C00649,Amanda,Lyons,stewartrodney@example.net,West Natasha,FL,South,2024-07-08,Silver
C00650,Thomas,Richardson,andrew90@example.net,Lake Samanthabury,KS,South,2026-02-18,Bronze
C00651,Paul,Fowler,rebecca18@example.org,Pricefurt,PW,Northeast,2023-08-09,Platinum
C00652,Kevin,Mayer,kennethvillarreal@example.org,Welchchester,WY,South,2021-09-20,Bronze
C00653,Joshua,Miller,aruiz@example.com,Mcdowellville,GU,Northeast,2022-10-18,Silver
C00654,Holly,Hunter,missing_email@example.com,Robertside,WA,Northeast,2024-03-18,Bronze
C00655,Shawn,Johnson,davidsonisaiah@example.com,North Richard,SC,West,2024-01-12,Gold
C00656,Lee,Miller,johnreeves@example.net,Port Brooke,MT,Midwest,2024-02-24,Gold
C00657,Shannon,Russo,jorgemcdaniel@example.com,Jameschester,MN,Midwest,2022-12-24,Bronze
C00658,Phillip,Bennett,andrewjohnson@example.net,North Terri,ID,West,2023-08-29,Unassigned
C00659,Jacqueline,Jackson,mwilliamson@example.com,North Susan,GA,Northeast,2026-04-04,Bronze
C00660,David,Higgins,dayala@example.net,Wilsonborough,ID,South,2023-09-12,Bronze
C00661,Keith,Snyder,ryanclark@example.org,Jessicaborough,MT,Northeast,2022-12-19,Bronze
C00662,Ricky,Thomas,theresa39@example.com,West Brandi,SD,Northeast,2025-04-30,Bronze
C00663,Christopher,Harrison,terri63@example.net,Ericksonview,CA,South,2022-03-30,Bronze
C00664,Angela,Williams,thomasgomez@example.net,North Jonfurt,ME,West,2024-10-15,Platinum
C00665,Emily,Anderson,carpenterjorge@example.net,Conradmouth,DC,Midwest,2022-03-12,Bronze
C00666,Logan,Moreno,jorgeedwards@example.org,Savageview,WA,Northeast,2024-07-01,Unassigned
C00667,Sara,Campbell,chloe48@example.com,Staffordmouth,WA,West,2025-08-11,Bronze
C00668,Kathryn,Hernandez,jbrown@example.org,East Barry,KS,Midwest,2022-10-28,Bronze
C00669,Janice,Graham,wwilliams@example.net,Ellisville,PR,South,2022-09-09,Silver
C00670,David,Davis,henry28@example.com,New Whitney,AL,South,2025-11-27,Silver
C00671,Katie,White,sancheztyler@example.org,Anthonyville,MO,South,2024-08-10,Gold
C00672,Brittany,Bean,missing_email@example.com,Ericland,NH,South,2025-07-06,Bronze
C00673,Shawn,Moses,riverabradley@example.net,Nguyenshire,DC,Midwest,2023-03-25,Bronze
C00674,Michelle,Solis,missing_email@example.com,Marcuston,WA,Midwest,2022-01-12,Gold
C00675,Amy,Guzman,rossgregory@example.com,North Melissaburgh,MS,Midwest,2024-11-08,Bronze
C00676,Justin,Goodwin,davidhenry@example.com,Rebeccaberg,MI,West,2022-04-01,Bronze
C00677,Marilyn,Hunt,ygriffin@example.com,Annachester,CO,Midwest,2025-01-09,Gold
C00678,Lisa,Austin,fmccoy@example.org,Teresabury,SD,West,2022-10-01,Unassigned
C00679,Sarah,Rose,robertssamuel@example.com,Edgarberg,TX,Northeast,2023-12-27,Silver
C00680,Mckenzie,Mills,ashley81@example.org,New Rogerville,NH,West,2026-04-08,Bronze
C00681,Lisa,Kelly,mackallen@example.net,Whiteburgh,MP,South,2024-10-09,Bronze
C00682,Brandon,Butler,lee77@example.net,Matthewburgh,IL,West,2023-01-03,Bronze
C00683,Christian,Hendrix,monica16@example.net,North Randalltown,GA,Midwest,2025-06-28,Bronze
C00684,Steve,Sullivan,nturner@example.com,Ballardland,DC,Northeast,2022-07-31,Bronze
C00685,Alexander,Rodriguez,hortonjacob@example.org,South Deborah,SD,West,2023-06-28,Gold
C00686,Ryan,Garrett,christophercarrillo@example.org,Hendersonville,GA,West,2022-09-23,Bronze
C00687,Joanne,Wallace,cruiz@example.net,East Kenneth,MP,South,2024-10-06,Silver
C00688,Brent,Smith,fpetty@example.net,Benjaminfurt,NM,Northeast,2025-10-18,Bronze
C00689,Brittany,Carr,dhall@example.net,South Barbaraside,CA,South,2023-09-17,Bronze
C00690,Patricia,Butler,nwilson@example.net,Shanechester,AK,Midwest,2022-10-21,Bronze
C00691,Keith,Lee,samuel83@example.net,Sandramouth,DC,West,2023-12-05,Silver
C00692,Jennifer,Myers,rwhitaker@example.net,Lauraburgh,RI,Northeast,2023-03-12,Bronze
C00693,Justin,Curry,manderson@example.org,Garciachester,NM,Northeast,2024-01-06,Bronze
C00694,Jimmy,Hawkins,howardjose@example.net,East Maria,MH,South,2025-09-18,Silver
C00695,Anthony,Brown,owilson@example.org,South Jonathan,MA,Northeast,2024-06-14,Gold
C00696,Kayla,Carrillo,paula89@example.net,Lake Brentmouth,AS,Northeast,2025-04-27,Silver
C00697,Sydney,Campos,harringtonchelsea@example.org,New Danielville,VI,South,2023-03-07,Gold
C00698,Rhonda,Moore,jean87@example.net,East Deborahmouth,GU,Northeast,2022-08-09,Bronze
C00699,David,Harris,ahammond@example.org,Petersonhaven,GA,West,2022-02-26,Bronze
C00700,Joseph,Espinoza,qward@example.org,Port Karen,MT,West,2023-05-16,Bronze
C00701,Devin,Patterson,hvillanueva@example.net,Sherrymouth,FL,Midwest,2021-07-07,Silver
C00702,Jennifer,Holmes,millerleroy@example.org,Brownton,TN,South,2022-09-18,Gold
C00703,Rachel,Brown,robert84@example.net,Reginatown,GU,West,2023-10-24,Bronze
C00704,Rachel,Bishop,isabellagriffin@example.org,Terryfurt,WI,South,2023-02-09,Bronze
C00705,Nicole,Miller,peter28@example.net,Jasonhaven,OH,Northeast,2024-02-02,Bronze
C00706,Adrienne,Sherman,andrewzamora@example.net,Johnport,VA,West,2025-01-10,Bronze
C00707,Valerie,Rodriguez,skinnerjordan@example.net,Davidville,NV,Midwest,2023-12-19,Bronze
C00708,Ashley,Smith,tonya99@example.net,West Kevin,TN,Midwest,2026-04-21,Silver
C00709,Emily,Klein,danielblack@example.org,Shawnberg,VT,South,2025-01-19,Bronze
C00710,Maria,Miller,colemandavid@example.org,Millerhaven,MO,Northeast,2026-03-09,Silver
C00711,April,Foster,breanna67@example.net,Dennischester,GU,West,2022-10-25,Gold
C00712,Drew,Martinez,tanderson@example.net,Lake Jasonfort,AZ,South,2022-10-07,Silver
C00713,Sherry,Wood,guzmanricky@example.org,Ashleyton,NC,Midwest,2022-09-26,Bronze
C00714,David,Torres,kevin70@example.org,Port Brittany,AR,South,2024-01-11,Unassigned
C00715,Pamela,Lewis,jsmith@example.com,Port Bradleyfort,OK,West,2024-01-25,Bronze
C00716,Ariel,Mccullough,ualvarez@example.net,Port Dillon,SC,Northeast,2025-05-09,Silver
C00717,Kathleen,Contreras,michellenguyen@example.net,Hughesfurt,MA,Northeast,2026-01-12,Gold
C00718,Brandon,Santiago,pfitzgerald@example.org,Lake Angel,SC,Midwest,2024-01-22,Gold
C00719,Ann,Martinez,leechristine@example.net,New Aimeefort,NY,Midwest,2021-08-03,Silver
C00720,David,Mayer,suzannehill@example.org,Port Janice,FM,South,2025-03-18,Gold
C00721,Christopher,Ferguson,richard07@example.org,Samuelchester,AK,Northeast,2025-12-03,Bronze
C00722,Logan,Scott,pettyamber@example.com,East Jonathan,CO,Northeast,2022-09-29,Unassigned
C00723,Kristopher,Russell,brianwoodward@example.org,Lake Brianfurt,CT,West,2024-02-26,Silver
C00724,Douglas,Orozco,nicholas10@example.org,Port Carla,IA,South,2025-08-16,Gold
C00725,William,Gordon,adamslucas@example.net,Jonestown,MT,Midwest,2023-06-03,Bronze
C00726,Robin,Smith,sanchezangela@example.org,Ashleymouth,CO,Midwest,2025-09-08,Bronze
C00727,James,Faulkner,amber23@example.net,Aliside,NV,Northeast,2021-10-14,Bronze
C00728,Aaron,Marshall,denise20@example.org,Nelsonview,MP,Northeast,2024-08-31,Gold
C00729,Yvette,Kirby,brendadixon@example.org,Lake Amanda,CA,South,2023-12-28,Bronze
C00730,Christopher,Hale,jessicalutz@example.com,New William,AS,Northeast,2024-02-20,Bronze
C00731,Nicole,Dougherty,tiffany74@example.org,Matthewmouth,PA,Northeast,2024-03-23,Silver
C00732,Allen,Holt,lynchadam@example.org,South Angela,UT,Midwest,2025-08-04,Bronze
C00733,Kathryn,Medina,ryanpatricia@example.net,Chambersstad,GU,Northeast,2024-08-19,Silver
C00734,Maria,Howard,marycain@example.org,South Mitchellborough,NV,Northeast,2021-07-06,Unassigned
C00735,Jeffrey,Smith,erin53@example.org,Lindseybury,IN,West,2025-08-19,Silver
C00736,Tammy,Johnson,tconway@example.net,North James,GU,Northeast,2024-10-19,Silver
C00737,Daniel,Ramirez,mjackson@example.net,North Brianna,WA,South,2021-12-26,Bronze
C00738,David,Mahoney,nicoledaniel@example.com,Port Erica,UT,Midwest,2025-12-18,Bronze
C00739,Christina,Becker,bsmith@example.net,Port Sheilachester,PR,West,2024-11-22,Bronze
C00740,Joshua,Frazier,hsimpson@example.org,North Joshua,MT,West,2025-12-17,Silver
C00741,Shane,Smith,matthewbeard@example.org,Lake Rodney,CA,West,2023-07-23,Unassigned
C00742,James,Murphy,garrettcolin@example.com,Mortonshire,AS,West,2024-04-10,Silver
C00743,Mary,Wright,vallen@example.org,Aprilbury,CA,Midwest,2025-02-28,Bronze
C00744,Kathryn,Garrett,millerbruce@example.org,Edwardsland,WY,West,2022-07-08,Bronze
C00745,Bryan,Lang,missing_email@example.com,West Cherylchester,CA,Midwest,2022-04-19,Silver
C00746,Erica,Hansen,melissa61@example.net,Halltown,NH,West,2024-09-11,Silver
C00747,Steven,Patterson,morgansharon@example.org,Holmesshire,ID,Northeast,2022-05-08,Bronze
C00748,Curtis,Larson,watkinsmary@example.net,Lake William,MI,Midwest,2025-01-05,Bronze
C00749,Timothy,Oliver,johnrobles@example.org,West Breanna,NY,West,2024-06-22,Bronze
C00750,Larry,Mcclure,dylanparker@example.com,Migueltown,NC,West,2022-08-30,Silver
C00751,Brian,Hunter,hendersonjames@example.org,Port Casey,ID,South,2025-06-24,Bronze
C00752,Heather,Holden,melissa95@example.net,Robertburgh,CT,Midwest,2025-04-18,Silver
C00753,Nancy,Lozano,arobinson@example.net,Lake Jerry,RI,South,2023-03-31,Gold
C00754,John,Navarro,lindsay63@example.com,Port Veronica,MN,West,2021-07-07,Platinum
C00755,Charles,Johnson,thomasscott@example.net,Bradleytown,ID,South,2023-02-11,Bronze
C00756,Justin,Robinson,jennifer58@example.org,East Andrew,MP,South,2023-08-29,Bronze
C00757,Renee,Smith,nicholascobb@example.org,Sharonport,NH,South,2023-06-23,Bronze
C00758,Mike,Watson,shelleyrowland@example.net,Johnsland,DE,West,2022-08-29,Bronze
C00759,Nicole,Anderson,jamesgray@example.com,Carolbury,PW,South,2021-10-28,Platinum
C00760,Kathryn,Matthews,kristine53@example.org,Moniquehaven,OR,Northeast,2025-08-04,Silver
C00761,Jason,Miller,ngibbs@example.org,New Paul,FM,Midwest,2025-10-05,Bronze
C00762,Nicholas,Stone,marcbrooks@example.net,Baldwinfort,NJ,West,2023-09-18,Silver
C00763,Bianca,Little,clarkpatricia@example.com,South Jeffery,NE,Northeast,2024-08-21,Bronze
C00764,Ashley,Walls,jonathan12@example.org,Seanstad,IN,Midwest,2021-10-12,Gold
C00765,Steven,Oliver,bhayes@example.com,Lindamouth,KY,Midwest,2024-09-06,Silver
C00766,Angel,Alexander,deanna51@example.com,Port Joshuabury,CT,Northeast,2022-06-10,Silver
C00767,Charles,Johnson,matthewleonard@example.com,Julieview,ID,West,2022-08-09,Bronze
C00768,Yesenia,Goodwin,alan44@example.com,Bautistashire,WV,South,2021-07-13,Bronze
C00769,Thomas,Hunt,missing_email@example.com,Port Raymond,IN,Midwest,2023-03-21,Bronze
C00770,Thomas,Black,dsharp@example.com,West Meganchester,WI,Midwest,2024-12-25,Silver
C00771,Jason,Cole,brooksbarbara@example.org,Sherrytown,NM,South,2024-06-12,Bronze
C00772,Matthew,Barnes,sfarmer@example.net,Marktown,OK,Midwest,2021-09-15,Silver
C00773,Sandra,Hernandez,ashley99@example.net,Bairdborough,MO,South,2021-12-21,Bronze
C00774,Amanda,Lopez,murphysuzanne@example.net,Christopherville,TX,West,2026-02-18,Gold
C00775,Gregory,Serrano,mjohnson@example.org,Campbellbury,LA,South,2025-11-22,Bronze
C00776,Chad,Brown,jacksonmichele@example.com,Mooreville,DC,Northeast,2025-12-29,Bronze
C00777,Robert,Paul,nfriedman@example.org,West Ryan,VT,Northeast,2025-06-21,Platinum
C00778,Erik,Andrews,briana87@example.com,North Vickie,NV,South,2021-12-22,Silver
C00779,Makayla,Jacobs,aliciakent@example.com,Fordton,WA,Northeast,2022-03-17,Silver
C00780,Keith,Ibarra,treed@example.com,Austinburgh,MT,West,2023-07-21,Silver
C00781,Hayden,Williamson,qellis@example.org,South Hollyton,IA,Midwest,2022-10-10,Bronze
C00782,Joshua,Fuller,elizabeth13@example.com,Riddleside,DE,Northeast,2024-07-26,Bronze
C00783,Charles,Garcia,robert24@example.org,South Anthonymouth,MS,South,2024-05-09,Silver
C00784,Julie,Foley,qjohnson@example.org,West Ellen,NH,Midwest,2025-07-22,Gold
C00785,Steven,Miller,jenniferkim@example.com,Mckenzieburgh,MP,Northeast,2021-08-02,Bronze
C00786,Catherine,Thompson,nicholspeter@example.org,Lake Joshuamouth,MI,Northeast,2022-12-11,Platinum
C00787,Jay,Johnson,scottwilliams@example.net,South Hannahmouth,AR,Midwest,2021-06-21,Bronze
C00788,Brandon,Bennett,sarahbrooks@example.org,North Allen,AK,Midwest,2021-07-22,Silver
C00789,Matthew,Lee,walkernicole@example.net,Lake Gary,MT,West,2025-10-16,Unassigned
C00790,Daniel,Murphy,colleenvilla@example.com,Martinezborough,CT,Midwest,2024-06-18,Bronze
C00791,Marcus,Smith,alexander37@example.org,Lake Lisastad,AZ,Northeast,2022-01-02,Bronze
C00792,Nicole,Jenkins,gbird@example.net,West Susan,PA,Midwest,2024-03-10,Silver
C00793,Tina,Horton,martinreid@example.net,Tiffanyfort,CA,Midwest,2024-04-13,Bronze
C00794,Andres,Barr,oreyes@example.net,New Briana,AL,Northeast,2023-05-30,Silver
C00795,Andrew,Blake,parkerjoann@example.org,North Devinfort,LA,Midwest,2023-02-24,Silver
C00796,Edward,Harris,youngjessica@example.com,Dennismouth,SD,Midwest,2021-10-08,Bronze
C00797,Abigail,Madden,karen35@example.com,East Amber,PW,Northeast,2023-07-18,Gold
C00798,Laurie,Horton,cathyjames@example.com,South Crystal,CA,Midwest,2025-08-12,Silver
C00799,Chad,Lee,shawnamartinez@example.org,East William,NE,West,2025-05-28,Silver
C00800,Larry,Griffith,rogerobrien@example.com,Barbaraborough,KY,South,2025-07-10,Bronze
C00801,Christopher,Kaufman,egray@example.com,Wagnerchester,WV,Northeast,2022-10-04,Silver
C00802,Lori,Leon,gillronald@example.org,Brookeberg,OH,South,2022-12-04,Silver
C00803,Jonathan,Ford,jcampbell@example.net,Jonesberg,VT,South,2025-06-03,Bronze
C00804,James,Hendricks,smithvincent@example.net,Travischester,MO,Midwest,2024-08-09,Bronze
C00805,Patrick,Parker,ortizbenjamin@example.org,Frederickburgh,ID,Northeast,2025-02-21,Silver
C00806,Susan,Wise,william75@example.net,Lake Paulchester,WA,Northeast,2023-07-13,Bronze
C00807,John,Johnson,crystal02@example.com,Blackburnberg,KS,West,2023-07-15,Gold
C00808,Carrie,Lynn,alexanderwise@example.net,Sandersshire,MH,South,2022-02-11,Bronze
C00809,April,Lopez,bmartin@example.com,Vincentside,TN,West,2024-09-08,Bronze
C00810,Brenda,Gross,rodriguezashley@example.com,West Kaitlyn,WA,Northeast,2024-10-25,Bronze
C00811,Holly,Smith,missing_email@example.com,Port Travis,CT,Northeast,2022-01-09,Gold
C00812,Kim,Butler,upena@example.com,East Nicholas,VT,South,2022-07-29,Gold
C00813,James,White,hayeslisa@example.org,North Karen,AS,Northeast,2023-01-24,Bronze
C00814,Jordan,Barrera,nalexander@example.org,North Kelly,MS,West,2022-06-29,Bronze
C00815,Joshua,Peterson,timothychambers@example.org,North Josephtown,TN,South,2021-10-15,Gold
C00816,Collin,Boyd,missing_email@example.com,South Carrieview,NM,South,2025-06-16,Bronze
C00817,Katherine,Munoz,nathan55@example.org,Elizabethfurt,RI,Midwest,2021-12-01,Silver
C00818,Theresa,Marks,smithmonica@example.com,North Carolyn,VI,South,2025-12-11,Bronze
C00819,Joshua,Lyons,miguelmontgomery@example.net,Robertsonborough,AL,Midwest,2024-03-03,Bronze
C00820,Allen,Ward,montesjill@example.net,Hallfort,MO,West,2022-02-14,Platinum
C00821,Michael,Crosby,missing_email@example.com,Hatfieldville,VA,West,2024-09-14,Unassigned
C00822,Kelly,Lee,mollywalter@example.net,East Tylerland,ME,South,2026-02-05,Bronze
C00823,Vanessa,Owens,efriedman@example.net,East Jason,WV,Midwest,2022-03-11,Bronze
C00824,Daniel,Holder,martinsarah@example.com,Jeffreyview,TN,Midwest,2025-06-25,Silver
C00825,Stephanie,Lambert,sandraschultz@example.com,Port Heatherbury,OK,Northeast,2021-12-24,Bronze
C00826,Dawn,Bennett,yvaldez@example.net,Stokesbury,KS,Northeast,2022-06-01,Silver
C00827,Kelly,Rodriguez,joy31@example.net,Davidmouth,MS,West,2026-05-04,Silver
C00828,Jillian,Collins,melaniewhitney@example.com,Laurenberg,NC,Northeast,2023-04-28,Silver
C00829,Daniel,Smith,sstewart@example.org,Frazierberg,PA,Midwest,2023-11-04,Bronze
C00830,Dustin,Ortega,georgekyle@example.net,West Wendyshire,NJ,Northeast,2023-04-08,Bronze
C00831,Troy,Padilla,zbrown@example.com,Port Jennifer,PR,Northeast,2023-05-07,Gold
C00832,Isabella,Williams,melissaluna@example.com,North Amy,MA,South,2025-01-09,Bronze
C00833,Erica,Mooney,hmyers@example.net,Justinborough,UT,West,2026-02-03,Silver
C00834,Phillip,Anderson,missing_email@example.com,Port Sarahport,NH,South,2022-10-28,Platinum
C00835,Barbara,Ramos,jcarter@example.org,Port Kaitlin,WA,West,2021-07-05,Bronze
C00836,Michael,Chase,gregoryvanessa@example.org,Clementschester,TX,Northeast,2022-11-11,Bronze
C00837,Sara,Davis,dwhite@example.org,Brittneyberg,SC,Midwest,2024-11-13,Gold
C00838,John,Wilson,sburns@example.net,Lake Julie,WI,Midwest,2022-03-12,Bronze
C00839,Kimberly,Hancock,phill@example.com,Alexanderville,CO,Northeast,2022-06-21,Bronze
C00840,Tracy,Barnett,andrewberry@example.net,Hillville,WY,South,2022-12-21,Bronze
C00841,Patrick,Cooke,ievans@example.org,Bryanside,HI,West,2024-11-17,Silver
C00842,Lisa,Smith,lbrown@example.net,Port Karenville,HI,Midwest,2022-12-18,Bronze
C00843,Adam,West,david29@example.org,North Anna,PR,West,2021-09-23,Gold
C00844,Christopher,Martinez,michael82@example.com,East Kevinhaven,MH,West,2023-12-05,Bronze
C00845,Donna,Wallace,hneal@example.com,Lake Corey,GU,Northeast,2021-10-23,Bronze
C00846,Joel,Lopez,melissa32@example.net,New Michael,DC,West,2025-01-08,Bronze
C00847,Charles,Scott,ksantos@example.com,Millerview,TX,West,2025-01-18,Gold
C00848,Shelby,Thomas,chadoconnor@example.net,Lake Nathan,TN,South,2025-10-12,Gold
C00849,Cassidy,Barnes,lesliefrench@example.com,New Johnview,DE,West,2025-12-14,Bronze
C00850,Daniel,Kelley,murphychristopher@example.com,Dustinbury,KY,South,2021-07-07,Bronze
C00851,Corey,Petty,nicholasgarcia@example.org,New Jessica,ME,Northeast,2025-08-06,Silver
C00852,Cody,Bailey,andrea91@example.org,West Stacey,MS,West,2022-12-20,Gold
C00853,Michael,Figueroa,missing_email@example.com,Woodsberg,KS,Northeast,2021-07-06,Silver
C00854,Gloria,Reeves,douglasbradley@example.com,Lake Daniellestad,VT,West,2023-07-20,Bronze
C00855,Erika,Barnes,wwhite@example.com,Joshuachester,NC,West,2023-05-18,Bronze
C00856,Kevin,Hodge,richard51@example.net,North Jessicaland,GA,South,2026-04-29,Gold
C00857,Brian,Paul,astokes@example.com,South Tyler,TX,Northeast,2025-12-17,Bronze
C00858,Heidi,Sullivan,rhondareese@example.net,Parkstad,IA,West,2025-12-03,Silver
C00859,Gabriella,Williams,roconnell@example.net,East Charles,MP,Northeast,2022-07-26,Silver
C00860,Willie,Farley,ksimpson@example.com,West Robinbury,MP,Northeast,2026-01-06,Unassigned
C00861,Melissa,Hodge,kevin44@example.org,Lake Crystalfurt,IL,Midwest,2024-01-10,Silver
C00862,Sarah,Haley,wallspatricia@example.com,West Adammouth,MA,West,2023-12-20,Bronze
C00863,Michael,Smith,richardsmith@example.com,Gonzalezhaven,NY,South,2022-09-27,Gold
C00864,Robert,Gentry,moorediane@example.org,Fosterport,MN,West,2025-01-27,Bronze
C00865,Patricia,Herrera,daniel77@example.org,West Julie,AL,Northeast,2024-06-27,Bronze
C00866,Nicole,Fletcher,lopezbilly@example.com,Mannington,GA,Midwest,2023-02-15,Bronze
C00867,Stacy,Moyer,david78@example.com,West Karen,WI,South,2024-10-31,Silver
C00868,Warren,Mclean,ganderson@example.org,East Maurice,AL,West,2023-06-11,Bronze
C00869,Brett,Gallegos,vbray@example.org,Castilloport,NM,West,2022-02-18,Bronze
